date,price_open,price_high,price_low,price_close,market_cap_last,volume_sum,target_high_tplus1,ret_open_close,logret_close,range_abs,range_pct,body_abs,upper_shadow,lower_shadow,price_close_sma_3,price_close_ema_3,price_close_std_3,price_close_sma_5,price_close_ema_5,price_close_std_5,price_close_sma_7,price_close_ema_7,price_close_std_7,price_close_sma_14,price_close_ema_14,price_close_std_14,price_close_sma_21,price_close_ema_21,price_close_std_21,range_abs_sma_3,range_abs_ema_3,range_abs_std_3,range_abs_sma_5,range_abs_ema_5,range_abs_std_5,range_abs_sma_7,range_abs_ema_7,range_abs_std_7,range_abs_sma_14,range_abs_ema_14,range_abs_std_14,volume_sum_sma_3,volume_sum_ema_3,volume_sum_std_3,volume_sum_sma_5,volume_sum_ema_5,volume_sum_std_5,volume_sum_sma_7,volume_sum_ema_7,volume_sum_std_7,volume_sum_sma_14,volume_sum_ema_14,volume_sum_std_14,rsi_14,macd,macd_signal,macd_hist,tr,atr_14,vol_mc_ratio,close_to_high_pct,close_to_low_pct,lag_close_1,lag_high_1,lag_vol_1,lag_close_2,lag_high_2,lag_vol_2,lag_close_3,lag_high_3,lag_vol_3,lag_close_7,lag_high_7,lag_vol_7,intraday_volatility,intraday_rel_volatility,intraday_momentum,volume_ratio,volume_asym,marketcap_change,hour_peak_price,hour_trough_price,volume_mean,volume_std,price_skew,price_kurtosis
2025-01-31,104719.69018312056,105480.4539451748,101598.16372711948,102231.1283769451,2023592866953.4976,878403765330.7205,102512.46698695564,-0.02376402949458485,-0.02787650607570491,3882.290218055321,0.037073163712253755,2488.561806175465,760.7637620542373,632.9646498256188,103619.16887499647,103103.34579709683,1448.3306254345005,102755.63775056509,103210.22952438297,1575.7647820349662,103296.30879804581,103239.09362571102,1600.0379291082206,103763.26918563277,102732.9044359364,1351.5403888494818,101722.19366479304,101952.3690483643,3796.6862290966383,3007.078634629734,3210.352145382384,853.476888995147,3197.1236183839674,3069.7612690922756,849.7964643378825,2548.1961941489176,3058.564221078373,1307.632195588869,3391.33057213734,3157.962164726254,1994.4578773474173,1018394864690.9131,1028512520545.7982,159206726799.183,1193117491992.0654,1104936127792.3594,269682953727.87582,1049277290548.783,1169395706250.3286,357505543528.33136,1490506221781.4592,1286915380619.5156,655576943178.9426,52.192832930912736,1510.4056300603406,1706.3915818863225,-195.98595182598183,3882.290218055321,3533.2714520132877,0.4340812718188467,0.030805001748651865,0.006230079625510617,105121.06862147224,105892.90682330292,1191582715116.021,103505.30962657208,104302.57891352312,985198113625.9966,101191.8542200963,102992.57835984608,1530241571292.2712,104828.41023433676,106462.47510536018,2051818526328.9795,1065.5395626447023,0.037073163712253755,-0.02376402949458485,1.2674978006109925,0.9246802707649243,-0.025020844632949506,16,21,36600156888.78002,4868769982.353727,-1.2426231598487512,0.3776594944917142
2025-02-01,102404.93376107872,102512.46698695564,100522.89746094769,100522.89746094769,1992300478317.287,911204187358.9258,101237.55570873898,-0.018378375250180986,-0.016850677357407307,1989.569526007952,0.019428453815026364,1882.0363001310325,107.53322587691946,0.0,102625.031486455,101813.12162902227,2324.2556335587497,102514.45166120668,102314.45216990456,1842.0149084809766,102650.50509550692,102560.04458452019,1687.2237031013995,103499.41197560383,102438.23683927125,1594.8508288525832,102005.85718794557,101822.41708587187,3441.173073343759,2682.9993821495977,2599.960835695168,1042.8419835535778,2746.2252712839427,2709.6973547308344,747.3583450294767,2703.9675568550715,2791.3155473107677,1131.542829818088,3382.2334347899555,3002.1764795638137,2000.9975611299558,993730222601.8893,969858353952.362,172128363487.4054,1099326070544.7871,1040358814314.5482,269917189002.92142,1046836743542.8661,1104847826527.478,358526002171.5348,1450952565780.2124,1236820554851.437,673691882713.8411,48.169003536378504,1205.7145269952161,1606.2561709081012,-400.5416439128851,1989.569526007952,3524.1743146659032,0.45736283119729815,0.01940807381273068,0.0,102231.1283769451,105480.4539451748,878403765330.7205,105121.06862147224,105892.90682330292,1191582715116.021,103505.30962657208,104302.57891352312,985198113625.9966,105043.52337871982,105196.8110903439,928288016400.3442,470.33087924866817,0.019428453815026364,-0.018378375250180986,1.218138832408205,1.2308047151852968,-0.018197295533889532,2,23,37966841139.95524,6473178970.972059,-1.377761881843647,2.508677162653281
2025-02-02,100503.92993660412,101237.55570873898,96896.82676418211,97815.8453525748,1936077131894.8628,894444410586.3723,102038.29415299968,-0.026746064414843368,-0.027298955143622905,4340.72894455686,0.04318964390044156,2688.0845840293186,733.625772134852,919.0185883926897,100189.9570634892,99814.48349079854,2226.391256611683,101839.24988770238,100814.91656412798,2811.5932213707606,101730.99022376399,101373.99477653384,2308.3001989228846,103113.26742369831,101821.91797437839,2204.9687255999356,102193.5940901871,101458.18329193577,3061.9613999390144,3404.1962295400444,3470.3448901260144,1246.3619254649252,3070.306874890803,3253.3745513395097,1030.873959749946,3187.98808035495,3178.668896622291,970.7430096652992,3487.7446823292203,3180.650141562887,2010.4674696790373,894684121092.0065,932151382269.3672,16401524842.418852,972166638403.6072,991720679738.4896,129288316919.4728,1110176579700.8035,1052246972542.2017,261865722107.455,1427504382670.7668,1191170402282.7617,687811641210.8643,42.568218717626955,737.3089130768931,1432.4667193418597,-695.1578062649667,4340.72894455686,3629.6855622051685,0.46198800442984855,0.03379882428225007,0.00948450655282351,100522.89746094769,102512.46698695564,911204187358.9258,102231.1283769451,105480.4539451748,878403765330.7205,105121.06862147224,105892.90682330292,1191582715116.021,104252.44945477528,105205.034734833,451065557480.80994,1249.7165386603372,0.04318964390044156,-0.026746064414843368,1.6609506364403646,0.6540954119270296,-0.028344244100299155,1,19,37268517107.76551,10293617734.85161,-0.15630904883862767,-0.7336117007275087
2025-02-03,97652.02866142086,102038.29415299968,92876.12162304204,101786.57409375272,2017429742855.147,2422472238674.3306,101468.37868950944,0.04233957541903356,0.03979162845141104,9162.172529957636,0.09382470242092689,4134.545432331855,251.72005924695986,4775.90703837882,100041.77230242507,100800.52879227563,2028.6159684932074,101495.50278113851,101138.80240733623,2657.839117086605,101739.23967890869,101477.13960583856,2308.3943686216767,102994.68425588458,101817.20545696163,2230.153095376545,102547.33069410405,101488.03700119186,2486.515769646158,5164.157000174149,6316.258710041825,3656.512516750114,4310.379924192658,5222.973877545552,2900.9030336938963,3890.575404419173,4674.544804956127,2475.6897551745665,3534.2814434040606,3978.18646001552,2139.102757307922,1409373612206.5432,1677311810471.8489,877409164952.4515,1259621463413.274,1468637866050.4368,662745616411.557,1259078143140.6624,1394803289075.234,563540646213.6521,1404819438093.549,1355343980468.3042,645103065782.2095,51.479926934189194,678.6753668465099,1281.7084488427897,-603.0330819962799,9162.172529957636,3676.222323280009,1.2007715496679212,0.0024669175561630057,0.09593911023627458,97815.8453525748,101237.55570873898,894444410586.3723,100522.89746094769,102512.46698695564,911204187358.9258,102231.1283769451,105480.4539451748,878403765330.7205,101728.82790773972,102624.6533408358,1380161294595.3176,3022.793011414849,0.09382470242092689,0.04233957541903356,1.2131909763455702,0.7820443892045393,0.04158271721520184,20,5,100936343278.0971,17944473460.74869,0.5795226118341996,-1.0347648179509772
2025-02-04,101392.3150300614,101468.37868950944,96386.5143187413,97690.61739242118,1936202930229.118,1927184651652.2217,98611.46674060836,-0.03650866080474372,-0.04107269072957287,5081.864370768133,0.050120804217375164,3701.697637640231,76.0636594480311,1304.1030736798712,99097.67894624958,99245.57309234841,2329.493152211386,100009.4125353283,99989.40740236455,2153.2846510902045,101239.06298924083,100530.50905248421,2778.266302883265,102400.31867535014,101266.99371502291,2461.1022785371,102592.96061795574,101142.81703675816,2381.025059249544,6194.921948427543,5699.061540404979,2596.2959076710313,4891.325117869181,5175.937375286412,2646.598567701776,4227.938753597112,4776.374696409129,2450.415414985305,3475.404515477785,4125.343514782535,2079.3055503087357,1748033766970.9753,1802248231062.0352,779607940226.5977,1406741850720.5142,1621486794584.3652,722792554178.8715,1315784297477.7983,1527898629719.481,613160656758.6273,1350395429982.7163,1431589403292.8267,554146707286.619,43.9107397295678,298.26022633932007,1085.0188043420958,-786.7585780027757,5400.05977501141,3640.073638513967,0.9953422864741616,0.03723092204565633,0.013529932925754766,101786.57409375272,102038.29415299968,2422472238674.3306,97815.8453525748,101237.55570873898,894444410586.3723,100522.89746094769,102512.46698695564,911204187358.9258,101191.8542200963,102992.57835984608,1530241571292.2712,1208.1434350327097,0.050120804217375164,-0.03650866080474372,1.5286484683366377,1.1848167324192997,-0.03648948117687368,2,22,80299360485.50923,13537334432.254198,-0.16890902378607087,0.49729788455961677
2025-02-05,97888.30731950274,98611.46674060836,96439.88149814382,96439.88149814382,1911456067310.7488,1497649187126.2583,98975.0605619712,-0.014796719455280063,-0.01288569500940362,2171.585242464542,0.022184317023447874,1448.42582135892,723.1594211056217,0.0,98639.0243281059,97842.72729524612,2796.6743133095106,98851.16315956805,98806.23210095766,2216.098013218888,100229.71611375107,99507.85216389911,3084.298495505527,101868.19794315976,100623.37875277236,2883.455719555805,102436.50708030126,100715.27744233867,2669.3546665262115,5471.8740477301035,3935.32339143476,3511.5749055243,4549.184122751025,4174.486664345789,2907.3814323358843,4115.049890599424,4125.177332922982,2535.202418983195,3460.1754741388763,3864.8424118068024,2088.667446852934,1949102025817.6038,1649948709094.1467,462800926572.54175,1530590935079.6218,1580207592098.3296,659951956274.4233,1388991593692.1213,1520336269071.1753,597504309828.2632,1335003297043.1152,1440397374470.6177,546232223040.62885,41.885528778159255,-102.95860438603268,847.4233225964701,-950.3819269825028,2171.585242464542,3624.8445971750584,0.7835122202067242,0.02202163008260255,0.0,97690.61739242118,101468.37868950944,1927184651652.2217,101786.57409375272,102038.29415299968,2422472238674.3306,97815.8453525748,101237.55570873898,894444410586.3723,103505.30962657208,104302.57891352312,985198113625.9966,535.1348062859239,0.022184317023447874,-0.014796719455280063,1.2118249313508307,1.2487987741631228,-0.014442541055255992,14,23,62402049463.59409,8804267678.171358,-0.9764957886078608,0.7013017977251335
2025-02-06,96613.00809483856,98975.0605619712,95967.15004023662,96928.85157608312,1920145791854.1648,1069976760171.3749,99606.01843437884,0.0032691610319649763,0.005057395912714924,3007.9105217345787,0.031133597649520582,315.843481244563,2046.208985888079,645.8580546019366,97019.7834888827,97385.78943566463,630.30669430221,98132.35398259513,98180.43859266615,2119.0513621583164,99059.3993929812,98863.10201694511,2396.534720838766,101363.37422818433,100130.7751292138,3093.246118763097,102296.09443553748,100371.05690904272,2879.938335307573,3420.453378322418,3471.6169565846694,1498.3573864572866,4752.85232189635,3785.6279501420527,2712.377228787523,4233.731621935003,3845.860630125881,2447.283085511319,3360.4713355830786,3750.5848264638394,2073.419976641626,1498270199649.952,1359962734632.7607,428604283164.178,1562345449642.1116,1410130648122.6782,625625700251.4843,1371619314414.3147,1407746391846.225,605909237927.3962,1294263642552.8533,1391007959230.7188,542967824692.5091,42.99249133028521,-377.1243646413932,602.5137851488975,-979.6381497902906,3007.9105217345787,3525.1404586192607,0.5572372497497522,0.020673985691646912,0.010021153440977275,96439.88149814382,98611.46674060836,1497649187126.2583,97690.61739242118,101468.37868950944,1927184651652.2217,101786.57409375272,102038.29415299968,2422472238674.3306,105121.06862147224,105892.90682330292,1191582715116.021,868.2323170069801,0.031133597649520582,0.0032691610319649763,1.0861883353778878,0.9620943286606061,0.0025791789503060354,11,20,44582365007.14062,3036467904.0502253,0.13743732576268436,-1.1303528491647055
2025-02-07,96567.63486519158,99606.01843437884,95746.87395405427,96108.29568062664,1902251003510.893,1154618408925.6262,96786.35922159551,-0.004756657706344043,-0.008501584792195871,3859.1444803245686,0.039963125178657785,459.3391845649312,3038.3835691872664,361.42172657237097,96492.34291828453,96747.04255814564,412.7858341129324,97790.8440482055,97489.72428865299,2311.655457800563,98184.70900779284,98174.40043286548,2150.73001144897,100740.50890291933,99594.44453606884,3217.31074029924,101903.74912635279,99983.53316100489,3136.3088155044716,3012.880081507896,3665.380718454619,843.7905947063672,4656.535429049892,3810.1334602028915,2739.089457907479,4230.425087973467,3849.181592675553,2447.852628254334,3389.310641061192,3765.0594469786033,2077.6454104589866,1240748118741.0867,1257290571779.1934,226472230922.56882,1614380249309.9624,1324959901723.661,563968418250.96,1411078549213.5872,1344464396116.0754,576727062003.4834,1230177919881.185,1359489352523.373,497740775435.439,41.56177576080222,-653.0863352523302,351.39376106865194,-1004.480096320982,3859.1444803245686,3553.9797640973743,0.6069747929135548,0.035115576435338816,0.0037747626804589484,96928.85157608312,98975.0605619712,1069976760171.3749,96439.88149814382,98611.46674060836,1497649187126.2583,97690.61739242118,101468.37868950944,1927184651652.2217,102231.1283769451,105480.4539451748,878403765330.7205,855.2972968623402,0.039963125178657785,-0.004756657706344043,1.1939966938097322,0.8461942097844223,-0.006581824360005436,15,21,48109100371.90109,5883847459.760769,0.535442698709154,1.3080533032181045
2025-02-08,96558.4563096667,96786.35922159551,95836.79513855922,96487.0543625433,1912518704714.4304,1017276735531.8562,97267.4076648532,-0.0007394686063994503,0.003933211992082519,949.5640830362972,0.009834085167963006,71.40194712339144,227.90291192881705,650.2592239840887,96508.06720641769,96617.04846034446,410.68132304462915,96730.94010196361,97155.50097994976,610.7435823592954,97608.1599937351,97752.56391528493,1951.1484731510218,100129.33254462101,99180.12584626544,3148.9995916930793,101535.66131498093,99665.67145205384,3300.555414968654,2605.539695031815,2307.472400745458,1495.941587665485,3014.0137396656237,2856.610334480694,1578.126072932728,4081.8528818346595,3124.277215265739,2631.2226029920257,3392.9102193448657,3389.6600651196295,2073.0378538239743,1080623968209.6191,1137283653655.525,69287127894.8096,1333341148681.4673,1222398846326.3928,381066454053.258,1426231770381.1484,1262667480970.0205,562625211889.1941,1236534256962.0073,1313861003591.171,494144185753.5436,42.51275556206983,-831.6389092789177,114.78722699913803,-946.4261362780558,949.5640830362972,3557.5793423810474,0.5319042020474001,0.0030924281216833487,0.006785068543287105,96108.29568062664,99606.01843437884,1154618408925.6262,96928.85157608312,98975.0605619712,1069976760171.3749,96439.88149814382,98611.46674060836,1497649187126.2583,100522.89746094769,102512.46698695564,911204187358.9258,278.92043020084276,0.009834085167963006,-0.0007394686063994503,1.3466004758765897,1.542282289239736,0.0006395283871989279,3,16,42386530647.160675,12332769799.967402,0.057597481015943225,-1.2302551659273666
2025-02-09,96454.446021495,97267.4076648532,95340.48294665758,95841.1801230943,1899681798074.2815,529525515984.0201,98334.08502172824,-0.00635808844170887,-0.006716399899628911,1926.9247181956307,0.019977562441924276,613.2658984006994,812.9616433582123,500.697176436719,96145.51005542143,96229.11429171938,324.5413156508794,96361.05264809824,96717.39402766462,411.89791487548564,97326.06496095215,97274.71796723727,2056.0448920198296,99528.52759235808,98734.93308317596,3103.9082737789704,101184.19993611625,99317.99042214842,3499.022100877167,2245.2110938521655,2117.1985594705443,1480.673557799781,2383.025809151123,2546.7151290523398,1104.191454646224,3737.023706640198,2824.939090998212,2747.251437743849,3462.505893497574,3194.628685529763,1999.8737485969643,900473553480.501,833404584819.7725,328508019239.2916,1053809321547.8271,991441069545.6019,347716056238.33484,1374100499723.6697,1079381989723.5204,632658860062.7052,1242138539712.2366,1209282938576.8843,484909251005.95215,41.27915342232321,-1013.5758919705695,-110.88539679480348,-902.690495175766,1926.9247181956307,3627.1750165337558,0.27874432261276766,0.014662954179607147,0.005251674430019996,96487.0543625433,96786.35922159551,1017276735531.8562,96108.29568062664,99606.01843437884,1154618408925.6262,96928.85157608312,98975.0605619712,1069976760171.3749,97815.8453525748,101237.55570873898,894444410586.3723,496.56833108879886,0.019977562441924276,-0.00635808844170887,1.1562178650093624,0.9095556746912029,-0.006828372512076622,5,22,22063563166.00084,1843949896.6954544,-0.5336124164828134,-0.06330725877051702
2025-02-10,96519.9954928284,98334.08502172824,95524.22026320196,97390.4434974332,1930669526541.8044,844848976364.5864,98467.0013054058,0.009018317915995689,0.01603564202933505,2809.8647585262806,0.029111737357416873,870.4480046047975,943.6415242950461,995.7752296264371,96572.89266102361,96809.77889457629,778.1904721090427,96551.16504795612,96941.74385092082,622.7675086481652,96698.04630433509,97303.64934978625,672.1947174186349,99218.64299162189,98555.66780507693,3083.839877050273,100895.80493870142,99142.75888353794,3552.3936683846473,1895.4511865860695,2463.5316589984122,930.5496161952314,2510.681712363471,2634.4316722103204,1110.5133161508152,2829.55116786429,2821.1705078802293,1350.7517581339825,3360.0632861417316,3143.3268285959657,1993.4821479168063,797217075960.1543,839126780592.1794,247339668259.478,923249279395.4928,942577038485.2634,247521110014.9276,1148725747965.1348,1020748736383.7869,452218756085.1087,1203901945552.8987,1160691743615.2446,494204952708.71967,45.37382105562652,-1020.9804281267861,-292.9044030612,-728.0760250655861,2809.8647585262806,3408.4612581822357,0.4375937801628181,0.009596281127612422,0.01953664975321599,95841.1801230943,97267.4076648532,529525515984.0201,96487.0543625433,96786.35922159551,1017276735531.8562,96108.29568062664,99606.01843437884,1154618408925.6262,101786.57409375272,102038.29415299968,2422472238674.3306,601.0422256592216,0.029111737357416873,0.009018317915995689,1.271638315332023,0.8077756698578783,0.008780853125065382,14,2,35202040681.857765,5942168383.58738,-1.300866011133093,2.5810343715464836
